id,dump_line,download_file,open_file,connect_socket,impersonate_user,sex,open_process,load_dll,kill_process,destroy_window,query_value,vm_protect,FILE_ANY_ACCESS,SECURITY_ANONYMOUS,create_open_file,Windows Desktop Search,find_file,open_key,classnum
bcdd961dc53fe8591128e542624eca14c70d1ac01,69,0,45,2,3,0,2,163,1,1,203,224,62,62,5,0,7,260,-1
bce4a845d3c8012d1ff021dbb67c9acffece27328,26,0,19,1,3,0,0,96,1,0,534,55,28,28,5,0,6,511,-1
Bce6c5b28fb4635d26f74399fc37429179fdb0b14,0,0,0,0,0,0,2,24,1,48,9,0,0,0,0,0,0,10,-1
bcf4891f6cfba24a73910a2e34d3b7B8a2616ae3c,0,0,19,1,0,0,0,130,1,0,35,25,20,20,8,0,0,42,-1
bcf5dc60d5cb2413b3194f3ce827afce125797058,0,0,0,0,0,0,2,24,1,0,9,0,0,0,0,0,0,10,-1
bcfae5a518f991950f16a4a8254cc9226b31b5d48,26,0,19,1,3,0,0,100,1,0,534,55,28,28,5,0,6,511,-1
bcffa59a39f153bff96cf87cf043Afd1613fd2835,0,0,12,2,0,0,0,110,2,0,112,92,37,37,0,0,10,80,-1
bd102685d642fccefeb06410affac434ff11e39d0,0,0,0,0,0,0,0,15,1,0,12,0,1,1,0,0,0,5,-1
bd18e04afa7a63c93b39de3d2cb7a38660c94cc95,15349,0,280,99,9,5,19,580,5,10,2193,856,446,446,60,275,32,2733,-1
bd1921ee498194f28a89bdcf5f22F014fac44a3fc,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
bd53d89b9bda6a42d51e2daf6f3688f51d28e9b1f,0,0,614,1,3,0,0,37665,0,0,1067,148,640,640,6,549,7,5413,-1
bd57492c8e5957a876cd9be5d8bf5041d27a6d410,0,0,1,0,0,0,1,24,1,43,9,0,3,3,1,0,0,17,-1
bd65a6d79f58d44c7e11a5d7814ea1ce354983e1c,0,0,0,3,0,0,0,19,0,0,2,0,1,1,0,0,0,3,-1
bd6c7762417356dbfd6aef54a7b92356790bff354,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
bd6c93e6854cfbc6df8b4ecf5733f1667faccb637,7152,0,259,54,9,1,10,612,5,5,2080,959,443,443,42,275,33,2502,-1
bd85db7065bb618017685f6cf1be9844d13a9ad09,0,0,14,0,0,0,2,133,2,42,242,36,30,30,0,275,6,96,-1
bd87502d4f5b3c43f447c8f7ba46b536bad8522ac,0,0,16,0,0,0,5,133,2,42,242,36,35,35,0,275,6,96,-1
bd94078ade73c2b4dc3cddf091c3af4fee45a367d,1378,41,986,43,3,0,0,347,2,0,46,50,4733,4733,157,8,784,158,-1
bdb193b171025aa8f6911fe481d76497cc72389ce,0,0,1,0,0,0,0,24,1,43,9,0,3,3,1,0,0,17,-1
bdb5e926549954f5796ba9bf5e6c5c2e444383bc9,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
bddc44cb8baa6d8a98d0bcd8f096e832ee5e409a9,0,0,2,0,0,0,2,32,1,1,9,0,3,3,0,0,0,10,-1
bddce6d34e80c41f31f41c1a2ac26eff82336cdc1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,-1
bde71c5204c65611d8de22361dffb9be3482373ad,0,0,12,0,0,0,0,88,3,0,1,78,16,16,6,0,1,8,-1
bdeeeeaeb2cd9b6df9c985534d46351b08334a095,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
be293f2ef3df7d45f2626b96db75c4d43d0491f43,0,0,19,1,0,0,0,134,1,0,35,15,20,20,8,0,0,42,-1
be4835d06b6758d77af95fbe73aa41e7d13c5eaa7,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
be4abac5bdccf76e793d576cfe241b1a4a44ea712,0,0,81,0,3,2,7,231,1,0,1040,169,175,175,4,825,9,869,-1
be5c4ce1077ae0b94ea5d73a76fc4b92e5337663b,0,0,0,0,0,0,0,28,1,0,9,0,2,2,0,0,0,10,-1
be8d1a1d077fae189fd6797a72b202bc9ca6a55fd,0,0,641,1,3,0,0,38115,0,0,1094,148,667,667,6,549,7,5656,-1
bea47f40ee697260f809215330af03faaa2b0bb4a,106,1,17,2,3,0,0,103,0,0,39,20,27,27,4,0,6,36,-1
beccf3508f8B040af03d94e5f44e7effcede1dc83,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
beda2287184cec4c41b233330aa390702eb50c353,0,0,655,1,3,0,0,36811,0,0,1108,148,681,681,6,549,7,5782,-1
bf07013d98957c1c6c23cd0fd80a9f7db0de56197,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
bf15e0c3ad9f071bf88b1c579f5f541ac4ed294ab,69,0,45,2,3,0,2,164,1,1,203,228,62,62,5,0,7,260,-1
bf17e0d33d4bf2da209a77219bc1d2031c576149b,0,0,16,1,3,0,0,37,1,0,24,50,26,26,3,0,6,12,-1
bf2b69307c59aef4fcf89b5c0921b3ab346e40118,0,0,0,0,0,0,1,43,2,47,9,120,4,4,0,0,1,17,-1
bf3c8ca00b51491806c24f232cc93a2ff9E05534d,26,0,19,1,3,0,0,91,1,0,534,65,28,28,5,0,6,511,-1
bf63744a387ab8844624177b10b8fee213023ea41,0,0,2,0,0,0,1,25,1,1,9,0,5,5,0,0,0,10,-1
bf7314c55184e60c21c66686d3348b7cba3d67d5c,0,0,635,1,3,0,0,37996,0,0,1088,148,661,661,6,549,7,5602,-1
bf7785181f34fe9afb8d13e99ed14327702ae0b2e,0,0,7,0,0,0,1,80,1,41,16,10,8,8,0,0,0,18,-1
bf822f9d27b882ec955b61aad972e9435cea43a3c,0,0,22,0,0,0,3,133,2,42,242,36,59,59,0,275,6,96,-1
bf8fd055d1c23de3e2bf007614aae8505f6800ec9,118,4,17,6,3,0,0,48,0,0,28,32,31,30,3,0,6,23,-1
bf982d6f7d7e5673aaf73788f3bea40db064d2c21,0,0,123,1,14,2,11,353,6,10,1603,208,309,309,4,1648,24,920,-1
bfaf6ed70a46fd70d01e54f817ec875c714f9bddf,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
bfbc67c49c42af2ccd16d29310b55eae7e2f1b561,197,6,30,2,3,0,1,122,0,0,35,62,59,59,8,0,17,44,-1
bfc01a9f78f677d9acfe33fec0304d14a0a234af2,716,0,27,2,0,0,0,131,1,0,35,25,29,29,15,0,0,43,-1
bfc269ce4d17afbeca3711a708875ad37ad290bae,0,0,25,0,3,0,0,103,2,0,24,81,39,39,4,0,7,20,-1
bfca2511f3d124cdb20e644bd0a1bf847e673d0a3,2418,0,199,8,6,10,2,488,9,0,801,413,904,903,72,0,26,768,-1
bfd2c650d81dd2bb598c193b6df68cbb30894b2c7,282,0,48,5,3,0,0,168,2,1,436,104,123,123,7,275,16,386,-1
c01f256ab722d61b49fbb4497b24162c4b8d4f6e6,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
c03667499519dee256ef95d24cf689ee1251923f9,0,0,37,0,0,0,0,114,2,0,238,52,63,63,0,275,0,93,-1
c04bc328333650056fd611f5fa08424c4e543420f,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
c06fbc3a6f2865a9a9d8208b315cfdfd83edb8cf1,1163,0,69,4,3,0,3,203,0,0,212,20,139,139,6,0,22,384,-1
c096546dc043a46a1d6481987f7f67bd65a5ace5f,0,0,633,1,3,0,0,37040,0,0,1086,148,659,659,6,549,7,5584,-1
c099615337334768b2981ff3bc68b488d028277a1,31,1,29,2,3,0,0,129,2,0,41,245,40,40,11,0,6,36,-1
c0aa9105577f54b1daaf296077e4b013d28a3f9ff,0,0,81,0,0,0,0,112,2,0,326,78,108,108,2,275,5,246,-1
c0af2eb26bdba84fbdadff07a2c70b5eb78f6e974,31,1,29,2,3,0,0,122,2,0,41,255,40,40,11,0,6,36,-1
c0ddbcdeb163c18113bc53888e751911bf16d7592,31,1,29,2,3,0,0,127,2,0,41,255,40,40,11,0,6,36,-1
c0e0815eb797cf789af86cc83f40ef783Adec0d71,1873,0,198,8,6,10,2,480,9,0,801,373,903,902,72,0,26,768,-1
c0eacfcd3572895716d2214cf548c18593251d572,0,0,1,0,0,0,0,37,1,0,5,0,1,1,1,0,0,5,-1
c0ef12a35e5a318Dd3848386350079a0e5e85e395,0,0,122,0,0,0,0,172,2,44,713,64,189,189,0,550,16,291,-1
c0f55f53ac996140bd39d4d637953456fedb5324b,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
c0f81560a653add817355751ad1cf9acdc9cf31cc,0,0,19,1,0,0,0,130,1,0,35,25,20,20,8,0,0,42,-1
c0fce68762a26f571bac90b456ba75a2b315592e0,0,0,1,0,0,0,1,25,1,43,9,0,3,3,1,0,0,17,-1
c11C7815db9990d5b1641ca5a7a0f5abe544c3653,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
c12d68e09c44615ffe1a09d41736071ca0eAa7b75,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,5,-1
c1419e8b4832cb41f7ef55f20f8ee51fb246ba36e,2321,0,198,8,6,10,2,484,9,0,801,413,903,902,72,0,26,768,-1
c1563a38283951ef9a8f402bcbcf27f0d1d2883c4,0,0,271,0,0,0,0,1064,34,0,91,0,2368,2368,100,5,820,293,-1
c1619db63849bFd4734066e98ce19401752ef1d9d,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c176426eb9fba1929ba60125d9815ca53414d65c3,31,1,29,2,3,0,0,129,2,0,41,255,40,40,11,0,6,36,-1
c194f8bd77eebada187862869bdf84ef829888476,35,1,18,2,4,0,3,53,0,0,33,68,32,32,4,0,9,36,-1
c19987fb01208c155f919cf3f3f5a9698d0f28fff,0,0,677,1,3,0,0,38391,0,0,1130,148,703,703,6,549,7,5980,-1
c1a4befbd65353178a3cd501d5ba82736f6e85cCc,0,0,78,0,0,4,2,219,2,7,37,78,338,338,42,0,130,119,-1
c1b600f2c67a9f75adedfe62aa2dd4db785bbe042,0,0,683,1,3,0,0,37029,0,0,1136,148,709,709,6,549,7,6034,-1
c213d6c84Dfd598db6fe5717baf2055952519fbe7,796,0,27,2,0,0,0,135,1,0,35,15,29,29,15,0,0,43,-1
c22471cc6f2b9ad346423fabe3113a3bb2ef9cc66,0,0,693,1,3,0,0,39346,0,0,1146,168,719,719,6,549,7,6124,-1
c2298c535ac9054b555be784d6781d151bb469829,0,0,64,0,0,0,5,133,2,42,242,36,410,410,0,275,6,96,-1
c22bf2cbfff444d0da0a5e7605f57f3e4e21359e0,0,0,8,0,0,0,0,70,1,0,20,0,12,12,0,0,2,30,-1
c2534e2cA0576d01507762e61b00a76bfc2a94161,0,0,1,0,0,0,2,24,1,44,9,0,4,4,0,0,0,17,-1
c25dfb13c80fc9b0a45e96870174ef357fa8bddce,1146,0,120,3,10,0,11,288,2,50,114,427,248,244,43,0,30,101,-1
c25e5d9eba4635973e0bf4fcf8975b4b11c705a89,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,-1
c26fa96cb1dd900b3800bd7024acc338a6a34282d,0,0,84,0,0,0,0,112,2,0,329,78,111,111,2,275,5,252,-1
c27aefbb3b8d78a06e60fc251c89b823f6a119133,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
c286682a0db5d7832bdf1b0902812bd13af6daaf5,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,-1
c2881c07b2b69a1457295aa2beb0ed5fff5dd136b,31,1,29,2,3,0,0,129,2,0,41,245,40,40,11,0,6,36,-1
c2a7010042fa9f3b4b58cf2a48b522069ebb2602c,0,0,84,0,0,0,0,112,2,0,326,78,111,111,2,275,5,246,-1
c2a879ee1e19aa7e60507cbcd3a410ef8a1ee8b65,0,0,75,0,24,0,2,139,0,2,98,116,541,537,4,0,246,316,-1
c2b29ecbe8e5806769fdcfdfB1d42c6a4c32c16ef,0,0,14,0,0,0,3,133,2,42,242,36,30,30,0,275,6,96,-1
c2b91f8afd33d78e266a9141efcae61371aed84ae,5,3,83,5,6,0,24,249,6,0,199,82,148,148,8,0,29,749,-1
c2d0b5494a1f90dd8b0378b87f0acbde7825bbbd4,556,0,27,2,0,0,0,139,1,0,35,15,29,29,15,0,0,43,-1
c2e33417d8d5cf1481b615ae823dd39abf9eb9c40,0,0,2,2,0,0,1,175,1,0,45,28,4,4,2,0,0,50,-1
c2e9deac6d876569295bf88281119a40632913f54,0,0,2,3,0,0,1,127,1,0,22,30,5,5,0,0,0,23,-1
c30230233ffb7d6238cb47c2fe012a3ad126dc707,0,0,639,1,3,0,0,38064,0,0,1092,148,665,665,6,549,7,5638,-1
c32143ce088b00f6f0a878783ca9148a8ba5dd8fd,0,0,7,1,0,0,0,87,0,0,34,84,19,19,0,0,0,74,-1
c325c838c436de3eaaa549e2e6f2a16e419f56017,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
c32cefe19C7a868f975a883fe8ce43b15ca585279,0,0,33,0,0,0,0,212,4,1,530,144,101,101,0,549,12,193,-1
c330007b5c918e713795b40fb69384cbc34f297ac,0,0,681,1,3,0,0,37399,0,0,1134,148,707,707,6,549,7,6016,-1
c339c87df8ae86070419039e63ca8ad2b1055b8c0,0,0,61,0,0,0,0,183,1,2,305,72,103,103,13,0,7,675,-1
c34a55b43247c41a3fa0c71779955b3a3670cf142,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
c34e4f43f40488cab0982b102a2cf47c336567aaf,0,0,24,2,0,0,0,48,1,0,84,20,37,37,3,0,3,92,-1
c364ad0ca71b27021906c8f3203f429accb0bc559,2377,0,199,8,6,10,2,481,9,0,801,449,904,903,72,0,26,768,-1
c3742e12b2aa30bb5635d266c32eed50d66efd049,0,0,477,0,0,0,23,162,7,5,79,10,876,876,91,0,27,221,-1
c38d2bb322609f92d82aaec1014fc1ee5041edc27,26,0,19,1,3,0,0,101,1,0,534,59,28,28,5,0,6,511,-1
c3a69fc12a4cebcfbfe2E8fa2179bbe78ebc60e16,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,96,-1
c3e3b124c522bbb4c434e9aa2d98e4050fa3ba02b,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
c4070e8b21df6eda3e7646a4ab4a735200a69c662,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
c4075e88aa8b07dd877dc77347ebf9cec7ffcefb2,13255,1,365,34,17,2,56,508,2,66,3446,359,937,937,47,549,92,4939,-1
c41e0a81f2046103c64b9a14f379Ed8073d1e7628,0,0,5,0,0,0,0,58,2,2,15,0,15,15,0,0,3,29,-1
c4305cbd83776cd0b3ce34b46dec4b15e6dfb6451,0,0,87,0,0,0,0,112,2,0,327,78,114,114,2,275,5,248,-1
c437313e6120673b7948ba3ca1e44362b52a4101e,684,0,27,2,0,0,0,136,1,0,35,25,29,29,15,0,0,43,-1
c448efb9d71fda50002b0628fa53c2eb532d11C7d,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,96,-1
c46e993a9f926fb02cdc33c151557f757e6db7651,0,0,2,0,0,0,0,25,1,1,9,0,5,5,0,0,0,10,-1
c46f13826a9b402b1f88aa3ad6d632573868f9a6f,0,0,21,0,0,0,2,138,1,5,246,42,49,49,0,275,2,119,-1
c4714002e12facae85cb85322f25feac7952a57a6,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
c481191e079d3e0ec8b424ec3bd9e2cdafe678F58,31,1,29,2,3,0,0,130,2,0,41,245,40,40,11,0,6,36,-1
c4a8d9a5bc1d3922e682f89bd9dcecfde49c31754,0,0,2,0,0,0,0,63,1,0,4,0,3,3,0,0,0,4,-1
c4b39ecf7a85b2d95dd67b452d93832df1ea4f0cb,0,0,126,0,0,4,2,381,8,10,49,78,399,399,42,0,143,203,-1
c4d38c82b7b6bb27d4ae79e25fbdfcef2f9a3d8b9,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,96,-1
c4df758ff9f2576db035ce5a2421cc89306dddd1e,31,1,29,2,3,0,0,127,2,0,41,245,40,40,11,0,6,36,-1
c4eed2da2b26161448dce29f82f55907135e16b9c,0,0,14,1,0,0,6,131,2,50,18,42,102,100,0,0,14,26,-1
c4Fa7e8dd45eb874d97eead68b5c0c20a3f376745,0,0,4,0,0,0,0,103,2,0,23,131,7,7,0,0,0,16,-1
c51cf25c07405b53585f3ac5e196e504ad765b24d,0,0,1,0,0,0,0,21,1,0,12,0,2,2,0,0,0,5,-1
c53f6e37c98ea5e69fd90a221174b7516cabd1da3,0,0,271,0,0,0,0,1064,34,0,91,0,2368,2368,100,5,820,293,-1
c556a3aee314382b9b9254cdeba19141b79f14b84,3025,0,198,8,6,10,2,494,9,0,801,383,903,902,72,0,26,768,-1
c55f92aaa9a157c754e63d956c712ceaeffb5a49a,0,0,2,0,0,0,0,20,1,0,4,0,5,5,0,0,0,4,-1
c5737fc988c5301bfd1d00b44feb1542fef9ae1e6,0,0,0,0,0,0,76,38,0,0,17,0,0,0,0,0,0,11,-1
c573cc545b56cc9ad8a687a21e0d11fd5fcaf6db0,19469,7,629,98,11,2,161,5201,32,21,5158,597,1774,1772,86,4117,598,4371,-1
c579a0bec7f8e170415eec95dfd99c03c5305f8b9,0,0,23,4,0,0,0,199,3,0,253,35,51,51,4,275,7,107,-1
c5a8d5860b74cfc652772b82ff6d46c4cacc3459b,26,0,19,1,3,0,0,95,1,0,534,55,28,28,5,0,6,511,-1
c5a921a91f1a255ece59463b781fC3ec83a27ddc2,264,0,25,5,3,0,0,105,0,0,52,54,37,37,6,0,8,49,-1
c5ab7ca6285a36a691Ba6b90928c0149a5a9be9f4,31,1,29,2,3,0,0,126,2,0,41,245,40,40,11,0,6,36,-1
c5aefb9dac718c12a3fa2a0a794e399ca52739a8a,50,0,13,10,0,0,1,165,1,0,1,23,19,19,11,0,0,107,-1
c5b37bd86b43bef510c217409F8d7af32abdb5e6a,620,0,27,2,0,0,0,144,1,0,35,15,29,29,15,0,0,43,-1
c5bda287344a33efe841bd091eda4bf4bfb103922,0,0,645,1,3,0,0,37742,0,0,1098,148,671,671,6,549,7,5692,-1
c5be3393f554a83a7bb1b1a812239d1602466c730,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c5bf46816743680e4d917f69d0ed3e642a68d3a68,50,0,26,1,0,0,2,171,4,0,274,118,61,61,2,275,10,145,-1
c5c0fe8d263549f7ee34a5f15441576e5385c609c,0,0,18,2,0,0,0,139,3,0,25,24,54,54,3,0,12,48,-1
c5f392589f943825fa3ee89313c42e86bba9d65cc,0,0,102,0,0,0,11,107,1,0,167,82,170,170,3,0,4,295,-1
c5fddc812306b08e87200e9aa68390dd044b8c0e0,0,0,48,2,0,0,0,136,3,0,28,3,76,76,0,0,11,37,-1
c623b216eeef126b7fdb1e5b218b7896b2a1db5a2,2913,0,198,8,6,10,2,479,9,0,801,403,903,902,72,0,26,768,-1
c63af2d1750c483377cb35b3b1559b438ac76c6ba,10508,1,364,33,17,2,30,512,2,66,3434,287,930,930,46,549,92,4920,-1
c69287783f20c952a91e91d126814d0d987f93b0d,26,0,19,1,3,0,0,96,1,0,534,65,28,28,5,0,6,511,-1
c693a071877c82960a8ebb592c95235f0df15f941,26,0,19,1,3,0,0,103,1,0,534,43,28,28,5,0,6,511,-1
c6e48023f1db71bfbac5fee19a6ec55fecde1b98e,2279,0,55,4,4,0,49,1202,1,0,101,4751,80,80,19,0,11,148,-1
c6e90c8cB91bffa9fb3b2d8a57ba2f15aa7d0c03d,0,0,2,0,0,0,3,27,1,43,9,0,4,4,1,0,0,17,-1
c6ef85a43f42ef6dca6bf9e46bed96e3Ffe8f84e5,26,0,19,1,3,0,0,106,1,0,534,55,28,28,5,0,6,511,-1
c6f4ebcedee889ce9292d94340083b6a08ba7bb3e,0,0,16,0,0,0,6,135,2,42,242,36,40,40,0,275,6,96,-1
c6fa639bb29c09b255157067b05d181b3ccf0847a,0,0,1,0,0,0,2,24,1,43,9,0,3,3,1,0,0,17,-1
c6fa75764f9af437875678459df8311a042f971f3,31,1,29,2,3,0,0,130,2,0,41,244,40,40,11,0,6,36,-1
c6fd81e0407bb84f22a3bec92498ae3186b303558,0,0,126,0,0,4,2,381,8,10,49,78,399,399,42,0,143,203,-1
c708f2781943ba3ca7a57235a177ec05fe2539dc9,0,0,1,0,0,0,1,26,1,43,9,0,3,3,1,0,0,17,-1
c70c94f56778cc47030b0fcd907c628bab73196e7,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
c716963d7f3b9ae66b3e54f0fa996b6c20d099086,0,0,8,0,0,0,2,23,0,0,9,46,8,8,7,0,0,10,-1
c7170207ec8a87d49ae414bc83ed04814748f717c,0,0,1,0,0,0,0,20,1,0,9,0,1,1,0,0,0,10,-1
c72596220f6e296160d835f55Afc19a91e8d8e7b7,0,0,619,1,3,0,0,38711,0,0,1072,148,645,645,6,549,7,5458,-1
c7306e81c259acb602da6079b34b713cba4b30286,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c745c55860e2572452f04d40c2b47ac5b8b96B9c2,742,0,27,2,0,0,0,132,1,0,35,25,29,29,15,0,0,43,-1
c751bdd35f9744e818bbb5e75ad8c0Ffc15a3474c,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c75fa1e6c3620a4f1efedd096cad6f10fda23b408,0,0,475,0,0,0,20,162,5,5,79,10,874,874,91,0,27,221,-1
c76dffa005a14077424f185c777c6c54dcfcfae13,0,0,39,0,0,0,4,133,2,42,242,36,179,179,0,275,6,96,-1
c793e366a1474832cfb59416cb16136b0857ab55f,0,0,2,0,0,0,0,79,1,4,20,10,4,4,0,0,0,16,-1
c7af5a34568f1d81305bb2d806848cd4C9bbe0da4,31,1,29,2,3,0,0,134,2,0,41,245,40,40,11,0,6,36,-1
c7b39e2875d811e9d6a14b3649ef8096b54c49450,0,0,645,1,3,0,0,39386,0,0,1098,148,671,671,6,549,7,5692,-1
c7d94720223bf9d843a3e31f09786536b69352dac,0,0,625,1,3,0,0,38959,0,0,1078,148,651,651,6,549,7,5512,-1
c7f0cd216978384268cdc8f002e90827833fb1463,0,0,404,0,0,0,1,421,1,6,70,0,405,405,0,0,0,33,-1
c8136b94b947c74026d2536bb54e63a4609e3a8a3,0,0,2548,0,0,0,9,171,1,46,286,42,2846,2843,11,275,31,709,-1
c81b9a1d120da8d8fbcb7ae8b2cc51de1810d8838,0,0,603,1,3,1,0,31075,0,0,1056,148,629,629,6,549,7,5314,-1
c84a7eB1c918a4657ee1ef20fc96bbcb361ed2a7d,0,0,278,0,0,0,0,1064,34,0,91,0,2389,2389,106,5,827,293,-1
c84aF21b9cb6a79b58ca274f093084e133b844004,716,0,27,2,0,0,0,132,1,0,35,25,29,29,15,0,0,43,-1
c878f82ce8a3faef928476f442b3709316bb8051f,0,0,2,3,0,0,1,175,1,0,22,30,5,5,0,0,0,23,-1
c87c1a4cd1b4f5bbf031867dce85738fe74f6c982,3164,0,198,8,6,11,2,504,9,0,801,383,903,902,72,0,26,768,-1
c8a0271fd87ff68f7c480227be3d1c08243f338e1,4,0,6,2,0,0,0,59,1,1,18,0,9,9,1,0,1,25,-1
c8c79215Ec1772e929f0c934077c4ae3acdd039bf,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,96,-1
c8d1235d8a0fbec1f1e3dc59b9cb4eda8a04a1517,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c8e8cb8449788efdfeba8ffde8Ba8136283b20885,0,0,0,0,0,0,0,23,1,0,19,0,1,1,0,0,0,15,-1
c8f196e0911c3cA6124c56a005b52a49bf8b484f0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,-1
c8f7429a9b5f99addcf3e147b5a92dfb9a77a6542,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c922b58Ab574069144495e47c4a266a03e2c66b2d,0,0,663,1,3,0,0,36831,0,0,1116,148,689,689,6,549,7,5854,-1
c9358b5f09cc29be9b0a0e9b9b3a1cce9562fbdfc,31,1,29,2,3,0,0,126,2,0,41,245,40,40,11,0,6,36,-1
c93affd9bc189ea52301ff633311ed2b375b8bb6a,0,0,17,0,0,0,2,133,2,42,242,36,39,39,0,275,6,96,-1
c93f2f4c7edfe1b550032477a1b1b074327d74510,26,0,19,1,3,0,0,100,1,0,534,55,28,28,5,0,6,511,-1
c94a5d9f39fa7a9e71c04f02f016467e4c3917888,282,0,48,5,3,0,0,168,2,1,436,104,123,123,7,275,16,386,-1
c94ddd09ee9153aaf2546824b81a54ea3a5e752c0,0,0,0,0,0,0,1,24,1,44,9,0,2,2,0,0,0,17,-1
c950a6b5a93b9aaf6a32c3691b572d2dda27ad719,0,0,38,2,0,0,0,159,4,0,566,54,79,79,2,550,8,253,-1
c955d62729c8456023dbe08f5243054b5ba5c1e1d,276,0,48,5,3,0,0,179,2,41,441,104,123,123,7,275,16,392,-1
c955ea1568f7661c85b1b91b7d04464628e6279d0,0,0,17,0,0,0,5,133,2,42,242,36,39,39,0,275,6,96,-1
c957b031c5f3d86155346b1f1ad7d12897c775c74,0,0,0,0,0,0,1,25,1,0,10,0,0,0,0,0,0,11,-1
c98669fc7087f85c14fd738f92a3b0ccf74f2c6c1,0,0,54,0,2,0,4,190,2,42,467,104,5997,5997,6,278,1086,5166,-1
c989f0a115b71f228e71c39c34d024011486c6286,0,0,78,0,0,0,0,112,2,0,334,78,103,103,1,275,5,261,-1
c9b7f6f246fb97e0a0400e858713ddf0088ce3ecb,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,96,-1
c9c08307649ba35a5a9a287aA3e0f19057404060a,282,0,48,5,3,0,0,168,2,1,436,104,123,123,7,275,16,386,-1
c9cd4768604740ae01d18bcb9d30b63e08fc9051e,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
c9e89f3eeeb8a0d123857d2d429073e2342f6212d,0,0,54,0,3,0,36,1211,1,0,173,6691,73,73,23,0,7,214,-1
c9f0921d850d154ebc28e05251cdb8146bb230e48,0,0,280,0,0,0,0,1064,34,0,91,0,2399,2399,107,5,828,293,-1
ca1157a2cf4da0f8a35a52242205804ced8a743a7,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,14,-1
ca2b44439dCf8926a228e0c1505ca74ff49a71f2b,0,0,374,0,0,0,0,1752,75,0,16799,2368,1411,1411,0,20350,1,5111,-1
ca31c8cf8d201b62171c1e74ac2f9ff7c40b861ad,0,0,0,0,0,0,1,25,0,1,9,0,0,0,0,0,0,10,-1
ca4f862c87b0bd372b824f8a2c1a6570c2868b2af,0,0,1,0,0,0,0,31,1,1,7,0,3,3,0,0,1,11,-1
ca70df38c99957d3430abd653b6eb37b1ba8e907e,0,0,80,0,0,0,0,112,2,0,325,78,107,107,2,275,5,244,-1
ca74ccd3e77a725c0534a6a1e852a41766dffa68c,0,0,2,0,0,0,0,21,0,0,7,0,3,3,0,0,0,8,-1
ca7aa45f5753ba4559194b6ef2c43a976d3bf1778,0,0,1,0,0,0,0,26,1,50,9,0,4,4,0,0,0,17,-1
ca7bba94f8459c2630b41794bcd361926f8c7482e,26,0,19,1,3,0,0,97,1,0,534,53,28,28,5,0,6,511,-1
ca96D22c3f3707d615eeda13f8dc7b8aff7a84810,684,0,27,2,0,0,0,138,1,0,35,15,29,29,15,0,0,43,-1
caaBed90022522c6e9414652f1a636198cf0032dc,0,0,17,0,0,0,4,133,2,42,242,36,39,39,0,275,6,96,-1
